red_4_month,red_5_month,red_6_month,red_8_month,red_9_month,id,elevation_contour,district_name,soil_name,productivity
0.084,0.099,,0.118,0.117,22263,1611,33,3,1.4
,0.018000000000000002,,0.016,0.009000000000000001,22264,1686,33,11,6.9
0.01,0.01,0.015,0.008,0.012,22265,1686,33,11,6.9
0.005,0.012,0.017,0.009000000000000001,0.007,22266,1686,33,11,6.9
0.007,0.008,,0.007666666666666668,0.007,22267,1686,33,11,6.9
,0.171,,0.171,0.057,22268,1611,33,3,1.4
0.088,0.084,0.179,0.068,0.189,22269,1611,33,3,1.4
0.045,0.088,0.13,0.123,0.113,22270,1611,33,3,1.4
0.054,0.092,,0.11933333333333333,0.108,22271,1611,33,3,1.4
,0.137,,0.08600000000000001,0.061,22272,1643,36,7,3.7
0.073,0.056,0.098,0.061,0.09,22273,1643,36,7,3.7
0.035,0.083,0.092,0.069,0.055,22274,1643,36,7,3.7
0.047,0.057,,0.049999999999999996,0.054,22275,1643,36,7,3.7
,0.443,,0.395,0.273,22276,2071,33,37,5.5
0.249,0.241,0.437,0.228,0.426,22277,2071,33,37,5.5
0.076,0.25,0.335,0.269,0.229,22278,2071,33,37,5.5
0.168,0.20400000000000001,,0.2333333333333333,0.245,22279,2071,33,37,5.5
,0.004,,0.003,0.002,22280,1649,33,7,10.9
0.001,0.002,0.003,0.001,0.002,22281,1649,33,7,10.9
0.001,0.002,0.003,0.001,0.001,22282,1649,33,7,10.9
0.001,0.001,,0.001,0.001,22283,1649,33,7,10.9
,0.127,,0.089,0.056,22284,1648,36,7,1.3
0.075,0.068,0.12,0.062,0.107,22285,1648,36,7,1.3
0.038,0.067,0.115,0.097,0.07100000000000001,22286,1648,36,7,1.3
0.053,0.062,,0.06566666666666666,0.07100000000000001,22287,1648,36,7,1.3
,0.137,,0.101,0.079,22288,1630,36,7,1.6
0.09,0.066,0.096,0.068,0.099,22289,1630,36,7,1.6
0.043000000000000003,0.088,0.106,0.081,0.067,22290,1630,36,7,1.6
0.059000000000000004,0.061,,0.06433333333333334,0.065,22291,1630,36,7,1.6
0.09,0.183,0.188,0.11900000000000001,0.10200000000000001,22292,1618,36,7,2.2
,0.215,,0.184,0.154,22297,1895,33,37,3.6
0.14300000000000002,0.132,0.19,0.105,0.21,22298,1895,33,37,3.6
0.068,0.136,0.162,0.122,0.099,22299,1895,33,37,3.6
0.10400000000000001,0.093,,0.11166666666666668,0.123,22300,1895,33,37,3.6
,0.28500000000000003,,0.262,0.157,22301,1643,33,7,19.3
0.106,0.132,0.267,0.122,0.203,22302,1643,33,7,19.3
0.058,0.157,0.215,0.18,0.131,22303,1643,33,7,19.3
0.083,0.14400000000000002,,0.15233333333333335,0.117,22304,1643,33,7,19.3
,0.387,,0.309,0.166,22305,1626,36,7,1.4
0.216,0.158,0.315,0.193,0.32,22306,1626,36,7,1.4
0.105,0.214,0.28,0.24,0.212,22307,1626,36,7,1.4
0.13,0.198,,0.24266666666666667,0.214,22308,1626,36,7,1.4
,0.151,,0.126,0.099,22309,2098,33,37,5.5
0.088,0.095,0.147,0.08700000000000001,0.139,22310,2098,33,37,5.5
0.04,0.098,0.129,0.10200000000000001,0.078,22311,2098,33,37,5.5
0.065,0.073,,0.078,0.082,22312,2098,33,37,5.5
,0.34700000000000003,,0.31,0.178,22313,1609,36,0,0.9
0.164,0.16,0.322,0.135,0.31,22314,1609,36,0,0.9
0.08700000000000001,0.17500000000000002,0.24,0.201,0.18,22315,1609,36,0,0.9
0.105,0.177,,0.18699999999999997,0.17,22316,1609,36,0,0.9
,0.40800000000000003,,0.325,0.258,22317,2060,33,37,6.8
0.203,0.222,0.383,0.223,0.361,22318,2060,33,37,6.8
0.067,0.241,0.319,0.251,0.196,22319,2060,33,37,6.8
0.135,0.165,,0.19433333333333333,0.211,22320,2060,33,37,6.8
,0.10200000000000001,,0.113,0.059000000000000004,22321,1768,33,36,9.7
0.054,0.058,0.101,0.06,0.093,22322,1768,33,36,9.7
0.021,0.055,0.089,0.062,0.038,22323,1768,33,36,9.7
0.028,0.042,,0.043666666666666666,0.042,22324,1768,33,36,9.7
,0.191,,0.138,0.028,22325,1637,36,7,1.5
0.127,0.076,0.138,0.079,0.129,22326,1637,36,7,1.5
0.052000000000000005,0.091,0.138,0.107,0.089,22327,1637,36,7,1.5
0.078,0.074,,0.08600000000000001,0.081,22328,1637,36,7,1.5
,0.126,,0.1,0.078,22329,1610,36,0,0.9
0.082,0.063,0.097,0.058,0.112,22330,1610,36,0,0.9
0.045,0.059000000000000004,0.08,0.07,0.068,22331,1610,36,0,0.9
0.047,0.054,,0.07466666666666667,0.07100000000000001,22332,1610,36,0,0.9
,0.34400000000000003,,0.34600000000000003,0.184,22333,1815,33,36,5.0
0.198,0.184,0.316,0.201,0.28800000000000003,22334,1815,33,36,5.0
0.088,0.184,0.258,0.186,0.148,22335,1815,33,36,5.0
0.135,0.157,,0.136,0.123,22336,1815,33,36,5.0
,0.369,,0.332,0.256,22337,1683,36,7,2.219
0.261,0.222,0.265,0.184,0.305,22338,1683,36,7,2.219
0.116,0.229,0.234,0.225,0.22,22339,1683,36,7,2.219
0.14,0.164,,0.159,0.171,22340,1683,36,7,2.219
,0.27,,0.24,0.165,22341,2129,33,36,18.2
0.056,0.137,0.24,0.133,0.255,22342,2129,33,36,18.2
-0.017,0.14,0.18,0.155,0.125,22343,2129,33,36,18.2
0.069,0.11,,0.12833333333333333,0.138,22344,2129,33,36,18.2
,0.424,,0.325,0.23600000000000002,22345,1652,36,7,1.5
0.189,0.241,0.519,0.262,0.43,22346,1652,36,7,1.5
0.092,0.263,0.391,0.291,0.264,22347,1652,36,7,1.5
0.13,0.241,,0.3036666666666667,0.28,22348,1652,36,7,1.5
,0.042,,0.035,0.025,22349,2166,33,36,4.8
0.02,0.025,0.043000000000000003,0.024,0.035,22350,2166,33,36,4.8
0.009000000000000001,0.025,0.033,0.029,0.022,22351,2166,33,36,4.8
0.015,0.02,,0.020666666666666667,0.022,22352,2166,33,36,4.8
,0.541,,0.392,0.23600000000000002,22353,2010,36,36,1.2
0.203,0.233,0.453,0.18,0.34600000000000003,22354,2010,36,36,1.2
0.032,0.263,0.364,0.295,0.22,22355,2010,36,36,1.2
0.134,0.24,,0.171,0.163,22356,2010,36,36,1.2
,0.385,,0.333,0.219,22357,1634,33,7,14.0
0.156,0.19,0.361,0.181,0.28300000000000003,22358,1634,33,7,14.0
0.067,0.192,0.28700000000000003,0.17400000000000002,0.134,22359,1634,33,7,14.0
0.085,0.171,,0.18266666666666667,0.17400000000000002,22360,1634,33,7,14.0
,0.195,,0.132,0.101,22361,1660,36,7,1.5
0.111,0.08,0.14100000000000001,0.07,0.125,22362,1660,36,7,1.5
0.043000000000000003,0.097,0.14200000000000002,0.077,0.08,22363,1660,36,7,1.5
0.064,0.078,,0.08900000000000001,0.084,22364,1660,36,7,1.5
,0.10300000000000001,,0.067,0.067,22365,1657,36,7,1.5
0.043000000000000003,0.035,0.09,0.052000000000000005,0.07100000000000001,22366,1657,36,7,1.5
0.027,0.048,0.147,0.058,0.049,22367,1657,36,7,1.5
0.027,0.058,,0.06166666666666667,0.065,22368,1657,36,7,1.5
,0.133,,0.336,0.187,22369,1757,36,7,1.2
0.122,0.154,0.292,0.192,0.26,22370,1757,36,7,1.2
0.058,0.185,0.27,0.192,0.23700000000000002,22371,1757,36,7,1.2
0.088,0.167,,0.22066666666666668,0.225,22372,1757,36,7,1.2
,0.03,,0.022,0.017,22373,1660,36,7,1.5
0.018000000000000002,0.014,0.03,0.013000000000000001,0.021,22374,1660,36,7,1.5
0.006,0.015,0.027,0.014,0.016,22375,1660,36,7,1.5
0.011,0.014,,0.016666666666666666,0.014,22376,1660,36,7,1.5
0.089,0.219,0.311,0.315,0.228,22377,1667,36,7,2.655
0.055,,0.16,,,22380,1612,33,0,1.6
0.008,0.019,0.025,0.021,0.017,22384,1673,36,7,1.4
,0.043000000000000003,,0.057,0.023,22386,1626,33,7,19.3252
0.023,0.027,0.053,0.04,0.07200000000000001,22387,1626,33,7,19.3252
0.014,0.035,0.055,0.056,0.048,22388,1626,33,7,19.3252
0.017,0.032,,0.050333333333333334,0.045,22389,1626,33,7,19.3252
,0.116,,0.10400000000000001,0.046,22390,1626,33,7,25.282
0.046,0.059000000000000004,0.116,0.058,0.097,22391,1626,33,7,25.282
0.024,0.069,0.106,0.056,0.053,22392,1626,33,7,25.282
0.029,0.054,,0.056,0.055,22393,1626,33,7,25.282
,0.101,,0.012,0.038,22394,1613,36,0,1.5
0.05,0.033,0.089,0.078,0.055,22395,1613,36,0,1.5
0.034,0.051000000000000004,0.015,0.041,0.053,22396,1613,36,0,1.5
0.034,0.059000000000000004,,0.06833333333333334,0.085,22397,1613,36,0,1.5
,0.216,,0.246,0.147,22398,1671,36,7,2.2
0.099,0.097,0.229,0.12,0.231,22399,1671,36,7,2.2
0.046,0.105,0.164,0.167,0.148,22400,1671,36,7,2.2
0.063,0.11900000000000001,,0.14933333333333332,0.136,22401,1671,36,7,2.2
,0.035,,0.027,0.02,22402,1670,36,7,1.4
0.018000000000000002,0.017,0.03,0.015,0.025,22403,1670,36,7,1.4
0.008,0.018000000000000002,0.027,0.021,0.017,22404,1670,36,7,1.4
0.01,0.014,,0.017666666666666667,0.016,22405,1670,36,7,1.4
,0.043000000000000003,,0.026000000000000002,0.028,22406,1613,36,0,1.6
0.033,0.024,0.028,0.018000000000000002,0.029,22407,1613,36,0,1.6
0.016,0.025,0.031,0.019,0.017,22408,1613,36,0,1.6
0.021,0.02,,0.019,0.018000000000000002,22409,1613,36,0,1.6
,0.018000000000000002,,-0.012,0.001,22410,1619,36,0,1.6
-0.007,-0.001,-0.003,0.023,-0.007,22411,1619,36,0,1.6
0.001,0.011,0.01,0.0,0.0,22412,1619,36,0,1.6
0.0,0.014,,-0.0030000000000000005,0.013000000000000001,22413,1619,36,0,1.6
,0.211,,0.151,0.116,22414,1659,36,7,1.5
0.12,0.097,0.162,0.097,0.147,22415,1659,36,7,1.5
0.055,0.10200000000000001,0.156,0.122,0.109,22416,1659,36,7,1.5
0.07200000000000001,0.09,,0.08866666666666667,0.092,22417,1659,36,7,1.5
,0.177,,0.145,0.122,22418,1673,36,7,2.2
0.108,0.1,0.167,0.096,0.125,22419,1673,36,7,2.2
0.054,0.11,0.185,0.128,0.098,22420,1673,36,7,2.2
0.076,0.089,,0.09100000000000001,0.089,22421,1673,36,7,2.2
,0.171,,0.18,0.10300000000000001,22422,1662,36,7,1.5
0.093,0.091,0.169,0.084,0.17500000000000002,22423,1662,36,7,1.5
0.048,0.10400000000000001,0.138,0.11900000000000001,0.107,22424,1662,36,7,1.5
0.065,0.091,,0.11766666666666666,0.10200000000000001,22425,1662,36,7,1.5
,0.0,,0.0,0.0,22426,1660,36,7,1.4
0.0,0.0,0.0,0.0,0.0,22427,1660,36,7,1.4
0.0,0.0,0.0,0.0,0.0,22428,1660,36,7,1.4
0.0,0.0,,0.0,0.0,22429,1660,36,7,1.4
0.052000000000000005,0.157,0.20600000000000002,0.156,0.108,22430,2002,33,36,5.0
,0.007,,0.005,0.003,22431,1629,33,7,22.7
0.003,0.002,0.008,0.004,0.006,22432,1629,33,7,22.7
0.001,0.003,0.007,0.003,0.003,22433,1629,33,7,22.7
0.002,0.003,,0.0033333333333333335,0.004,22434,1629,33,7,22.7
,0.012,,0.019,0.012,22435,1664,36,7,1.5
0.009000000000000001,0.007,0.016,0.01,0.012,22436,1664,36,7,1.5
0.005,0.009000000000000001,0.015,0.014,0.012,22437,1664,36,7,1.5
0.006,0.01,,0.014333333333333332,0.011,22438,1664,36,7,1.5
,0.047,,0.037,0.02,22439,1656,36,7,1.6
0.022,0.024,0.034,0.018000000000000002,0.037,22440,1656,36,7,1.6
0.01,0.022,0.029,0.024,0.021,22441,1656,36,7,1.6
0.014,0.021,,0.02366666666666667,0.021,22442,1656,36,7,1.6
,0.327,,0.199,0.106,22443,1719,33,7,11.4
0.134,0.136,0.307,0.11800000000000001,0.251,22444,1719,33,7,11.4
0.067,0.156,0.301,0.134,0.114,22445,1719,33,7,11.4
0.07,0.145,,0.10099999999999999,0.10400000000000001,22446,1719,33,7,11.4
0.002,0.004,0.007,0.005,0.004,22447,1677,36,7,2.655
,0.17500000000000002,,0.111,0.106,22448,1948,36,36,1.6
0.114,0.113,0.133,0.094,0.10400000000000001,22449,1948,36,36,1.6
0.055,0.139,0.178,0.097,0.105,22450,1948,36,36,1.6
0.073,0.089,,0.07100000000000001,0.07200000000000001,22451,1948,36,36,1.6
,0.153,,0.146,0.034,22452,1623,33,0,1.6
0.055,0.052000000000000005,0.17,0.069,0.137,22453,1623,33,0,1.6
0.027,0.069,0.106,0.092,0.074,22454,1623,33,0,1.6
0.027,0.075,,0.08133333333333333,0.07,22455,1623,33,0,1.6
,0.014,,0.013000000000000001,0.007,22456,1668,36,7,1.4
0.007,0.007,0.017,0.008,0.012,22457,1668,36,7,1.4
0.004,0.007,0.017,0.009000000000000001,0.007,22458,1668,36,7,1.4
0.005,0.008,,0.006333333333333333,0.006,22459,1668,36,7,1.4
,0.02,,0.022,0.012,22460,1666,36,7,1.5
0.009000000000000001,0.012,0.019,0.011,0.022,22461,1666,36,7,1.5
0.005,0.012,0.016,0.014,0.013000000000000001,22462,1666,36,7,1.5
0.006,0.011,,0.013333333333333334,0.013000000000000001,22463,1666,36,7,1.5
0.101,0.268,0.361,0.24,0.227,22464,1675,36,7,2.2
0.02,0.052000000000000005,0.10300000000000001,0.078,0.062,22465,1675,36,7,1.7
,0.085,,0.081,0.042,22466,1660,36,7,1.5
0.052000000000000005,0.047,0.078,0.046,0.08600000000000001,22467,1660,36,7,1.5
0.028,0.048,0.065,0.053,0.047,22468,1660,36,7,1.5
0.031,0.037,,0.03966666666666666,0.042,22469,1660,36,7,1.5
,0.531,,0.455,0.309,22470,1666,36,7,1.4
0.17200000000000001,0.244,0.5700000000000001,0.255,0.467,22471,1666,36,7,1.4
0.1,0.319,0.514,0.377,0.23,22472,1666,36,7,1.4
0.128,0.267,,0.297,0.24,22473,1666,36,7,1.4
,0.02,,0.019,0.014,22474,1664,36,7,1.2
0.011,0.009000000000000001,0.031,0.013000000000000001,0.018000000000000002,22475,1664,36,7,1.2
0.006,0.016,0.025,0.025,0.015,22476,1664,36,7,1.2
0.007,0.012,,0.022000000000000002,0.016,22477,1664,36,7,1.2
,0.025,,0.027,0.014,22478,1633,33,7,12.6
0.015,0.024,0.049,0.021,0.04,22479,1633,33,7,12.6
0.007,0.03,0.025,0.023,0.016,22480,1633,33,7,12.6
0.012,0.024,,0.021333333333333333,0.019,22481,1633,33,7,12.6
,0.34500000000000003,,0.292,0.167,22482,1977,33,11,7.1
0.13,0.14400000000000002,0.315,0.182,0.292,22483,1977,33,11,7.1
,0.146,0.242,0.197,0.14400000000000002,22484,1977,33,11,7.1
0.074,0.137,,0.12833333333333333,0.145,22485,1977,33,11,7.1
,0.034,,0.04,0.007,22486,1678,36,6,2.2
0.017,0.004,0.051000000000000004,0.031,0.047,22487,1678,36,6,2.2
0.008,0.03,0.043000000000000003,0.037,0.025,22488,1678,36,6,2.2
0.014,0.026000000000000002,,0.035333333333333335,0.03,22489,1678,36,6,2.2
,0.181,,0.151,0.085,22490,1933,36,36,1.3
0.075,0.084,0.169,0.065,0.132,22491,1933,36,36,1.3
0.028,0.097,0.131,0.109,0.083,22492,1933,36,36,1.3
0.048,0.08600000000000001,,0.069,0.066,22493,1933,36,36,1.3
,0.251,,0.296,0.095,22494,1630,36,0,2.6
0.113,0.10200000000000001,0.296,0.137,0.294,22495,1630,36,0,2.6
0.054,0.111,0.23,0.223,0.196,22496,1630,36,0,2.6
0.068,0.131,,0.19899999999999998,0.155,22497,1630,36,0,2.6
0.046,0.10400000000000001,0.17500000000000002,0.093,0.07100000000000001,22498,1790,33,7,9.0
,0.166,,,,22499,1675,36,6,2.2
0.051000000000000004,0.093,0.188,0.115,0.09,22500,1673,36,7,2.6
,0.135,,0.133,0.11800000000000001,22501,1662,36,7,1.3
0.075,0.074,0.108,0.07100000000000001,0.149,22502,1662,36,7,1.3
0.037,0.075,0.112,0.094,0.085,22503,1662,36,7,1.3
0.05,0.067,,0.083,0.077,22504,1662,36,7,1.3
,0.216,,0.14200000000000002,0.063,22505,1678,36,6,2.6
0.112,0.101,0.167,0.08600000000000001,0.101,22506,1678,36,6,2.6
0.052000000000000005,0.105,0.166,0.127,0.098,22507,1678,36,6,2.6
0.074,0.074,,0.07933333333333333,0.088,22508,1678,36,6,2.6
,0.07,,0.056,0.044,22509,1626,33,7,19.3
0.03,0.037,0.07200000000000001,0.032,0.054,22510,1626,33,7,19.3
0.016,0.039,0.059000000000000004,0.028,0.027,22511,1626,33,7,19.3
0.02,0.029,,0.030333333333333334,0.028,22512,1626,33,7,19.3
0.004,,0.023,0.014,0.011,22513,1982,36,36,2.4
0.09,0.28600000000000003,0.467,0.216,0.334,22514,1705,36,7,3.6
,0.216,,0.186,0.124,22515,1739,33,11,6.6
0.148,0.158,0.225,0.129,0.161,22516,1739,33,11,6.6
0.08,0.17200000000000001,0.217,0.14400000000000002,0.107,22517,1739,33,11,6.6
0.107,0.12,,0.10966666666666668,0.124,22518,1739,33,11,6.6
0.047,0.155,0.255,0.191,0.113,22519,1667,33,7,25.2
0.038,0.109,0.22,0.115,0.085,22520,1705,36,0,3.6
,0.15,,0.115,0.091,22521,1667,36,7,1.5
0.061,0.066,0.168,0.065,0.11900000000000001,22522,1667,36,7,1.5
0.033,0.098,0.156,0.106,0.078,22523,1667,36,7,1.5
0.043000000000000003,0.09,,0.09133333333333334,0.082,22524,1667,36,7,1.5
,0.043000000000000003,,0.041,0.027,22525,1688,36,7,1.5
0.017,0.017,0.035,0.017,0.041,22526,1688,36,7,1.5
0.009000000000000001,0.02,0.032,0.026000000000000002,0.022,22527,1688,36,7,1.5
0.011,0.021,,0.02266666666666667,0.019,22528,1688,36,7,1.5
,0.17300000000000001,,0.135,0.122,22529,1699,33,7,25.2
0.133,0.116,0.138,0.09,0.116,22530,1699,33,7,25.2
0.053,0.109,0.133,0.068,0.059000000000000004,22531,1699,33,7,25.2
0.089,0.095,,0.07833333333333332,0.096,22532,1699,33,7,25.2
0.004,0.01,0.015,0.008,0.007,22533,1634,33,7,25.2
,0.17200000000000001,,0.134,0.039,22534,1639,33,7,25.2
0.056,0.044,0.192,0.064,0.124,22535,1639,33,7,25.2
-0.003,0.074,0.147,0.138,0.12,22536,1639,33,7,25.2
0.035,0.077,,0.10666666666666667,0.099,22537,1639,33,7,25.2
,0.17500000000000002,,0.157,0.064,22538,1682,33,7,25.2
0.08600000000000001,0.08600000000000001,0.183,0.094,0.137,22539,1682,33,7,25.2
0.032,0.08700000000000001,0.13,0.117,0.079,22540,1682,33,7,25.2
0.054,0.084,,0.09233333333333334,0.101,22541,1682,33,7,25.2
,0.234,,0.2,0.145,22542,1658,33,7,25.2
0.11,0.125,0.254,0.111,0.178,22543,1658,33,7,25.2
0.05,0.147,0.201,0.158,0.108,22544,1658,33,7,25.2
0.07,0.122,,0.13033333333333333,0.115,22545,1658,33,7,25.2
0.018000000000000002,0.047,0.055,0.03,0.028,22546,1631,33,7,3.8
,0.321,,0.30000000000000004,0.106,22547,1650,33,7,25.2
0.12,0.134,0.366,0.199,0.319,22548,1650,33,7,25.2
0.057,0.161,0.28300000000000003,0.18,0.158,22549,1650,33,7,25.2
0.082,0.165,,0.17266666666666666,0.147,22550,1650,33,7,25.2
-0.002,0.073,0.112,0.094,0.069,22551,2124,36,36,2.4
,0.23700000000000002,,0.2,0.084,22552,1732,33,39,2.7
0.112,0.125,0.228,0.105,0.255,22553,1732,33,39,2.7
0.047,0.138,0.233,0.139,0.099,22554,1732,33,39,2.7
0.065,0.093,,0.08633333333333333,0.099,22555,1732,33,39,2.7
,0.28400000000000003,,0.329,0.132,22556,1659,33,7,25.2
0.127,0.109,0.38,0.195,0.324,22557,1659,33,7,25.2
0.051000000000000004,0.155,0.305,0.246,0.169,22558,1659,33,7,25.2
0.076,0.15,,0.18033333333333335,0.168,22559,1659,33,7,25.2
0.049,0.269,0.317,0.304,0.28600000000000003,22560,2066,36,37,2.2
,0.062,,0.098,0.028,22561,1638,33,11,25.2
0.031,0.03,0.095,0.042,0.082,22562,1638,33,11,25.2
0.012,0.033,0.07100000000000001,0.069,0.055,22563,1638,33,11,25.2
0.018000000000000002,0.033,,0.06133333333333333,0.055,22564,1638,33,11,25.2
,0.011,,0.014,0.008,22565,1669,33,7,25.2
0.006,0.004,0.011,0.008,0.011,22566,1669,33,7,25.2
0.003,0.007,0.012,0.01,0.006,22567,1669,33,7,25.2
0.004,0.007,,0.007666666666666666,0.007,22568,1669,33,7,25.2
,0.10200000000000001,,0.105,0.06,22569,1752,36,6,1.4
0.054,0.06,0.094,0.044,0.084,22570,1752,36,6,1.4
0.014,0.036000000000000004,0.068,0.046,0.037,22571,1752,36,6,1.4
0.022,0.022,,0.06266666666666666,0.047,22572,1752,36,6,1.4
,0.046,,0.03,0.025,22573,1628,33,7,26.6
0.021,0.024,0.039,0.018000000000000002,0.026000000000000002,22574,1628,33,7,26.6
0.009000000000000001,0.023,0.035,0.018000000000000002,0.014,22575,1628,33,7,26.6
0.013000000000000001,0.017,,0.014333333333333332,0.015,22576,1628,33,7,26.6
0.014,0.036000000000000004,0.074,0.077,0.05,22579,1686,36,7,0.5
,0.163,,0.15,0.057,22581,1625,33,0,3.8
0.091,0.099,0.158,0.095,0.147,22582,1625,33,0,3.8
0.049,0.107,0.127,0.08700000000000001,0.078,22583,1625,33,0,3.8
0.064,0.076,,0.09166666666666667,0.1,22584,1625,33,0,3.8
0.01,0.031,0.046,0.02,0.017,22585,1635,33,7,25.2
,0.054,,0.052000000000000005,0.036000000000000004,22586,1680,36,6,1.6
0.026000000000000002,0.025,0.047,0.027,0.045,22587,1680,36,6,1.6
0.011,0.024,0.046,0.036000000000000004,0.026000000000000002,22588,1680,36,6,1.6
0.015,0.021,,0.024999999999999998,0.024,22589,1680,36,6,1.6
,0.255,,0.226,0.181,22590,1707,33,11,6.9
0.179,0.152,0.263,0.152,0.199,22591,1707,33,11,6.9
0.057,0.17400000000000002,0.245,0.17,0.11,22592,1707,33,11,6.9
0.113,0.161,,0.125,0.14200000000000002,22593,1707,33,11,6.9
,0.171,,0.163,0.08700000000000001,22594,1692,33,7,25.2
0.105,0.099,0.18,0.106,0.149,22595,1692,33,7,25.2
0.043000000000000003,0.09,0.126,0.134,0.105,22596,1692,33,7,25.2
0.066,0.088,,0.11733333333333333,0.11900000000000001,22597,1692,33,7,25.2
,0.036000000000000004,,0.035,0.014,22598,1641,33,11,25.2
0.022,0.022,0.042,0.02,0.031,22599,1641,33,11,25.2
0.009000000000000001,0.025,0.04,0.025,0.019,22600,1641,33,11,25.2
0.012,0.018000000000000002,,0.019,0.02,22601,1641,33,11,25.2
,0.551,,0.504,0.219,22602,1650,33,7,25.2
0.226,0.247,0.648,0.34900000000000003,0.405,22603,1650,33,7,25.2
0.11900000000000001,0.289,0.47700000000000004,0.45,0.28500000000000003,22604,1650,33,7,25.2
0.15,0.299,,0.39266666666666666,0.304,22605,1650,33,7,25.2
,0.265,,0.268,0.181,22606,1832,33,37,6.9
0.17,0.181,0.271,0.169,0.217,22607,1832,33,37,6.9
0.082,0.196,0.269,0.2,0.135,22608,1832,33,37,6.9
0.121,0.145,,0.13966666666666666,0.159,22609,1832,33,37,6.9
,0.011,,0.01,0.009000000000000001,22610,1680,36,6,1.6
0.008,0.002,0.01,0.006,0.008,22611,1680,36,6,1.6
0.003,0.007,0.009000000000000001,0.008,0.005,22612,1680,36,6,1.6
0.004,0.005,,0.004333333333333334,0.005,22613,1680,36,6,1.6
,0.167,,0.167,0.098,22614,1945,33,36,8.3
0.093,0.097,0.177,0.093,0.146,22615,1945,33,36,8.3
0.022,0.091,0.146,0.111,0.082,22616,1945,33,36,8.3
0.055,0.084,,0.08166666666666667,0.093,22617,1945,33,36,8.3
,0.07100000000000001,,0.067,0.04,22618,1641,33,11,25.2
0.029,0.031,0.075,0.035,0.044,22619,1641,33,11,25.2
0.012,0.04,0.06,0.039,0.022,22620,1641,33,11,25.2
0.017,0.033,,0.029333333333333333,0.034,22621,1641,33,11,25.2
0.004,0.013000000000000001,0.02,0.008,0.006,22622,1633,33,7,12.6
,0.177,,0.14,0.095,22623,1667,36,0,0.9
0.11900000000000001,0.109,0.153,0.101,0.125,22624,1667,36,0,0.9
0.06,0.11,0.152,0.10300000000000001,0.084,22625,1667,36,0,0.9
0.083,0.08600000000000001,,0.07866666666666666,0.081,22626,1667,36,0,0.9
,0.14100000000000001,,0.168,0.08700000000000001,22627,1688,36,7,0.5
0.079,0.082,0.158,0.10200000000000001,0.17300000000000001,22628,1688,36,7,0.5
0.039,0.073,0.128,0.108,0.092,22629,1688,36,7,0.5
0.04,0.066,,0.10000000000000002,0.082,22630,1688,36,7,0.5
0.03,,0.171,0.101,0.081,22633,1643,33,7,2.9
,0.17,,0.166,0.055,22635,1693,36,7,1.4
0.121,0.07,0.211,0.112,0.17300000000000001,22636,1693,36,7,1.4
0.062,0.128,0.334,0.122,0.10200000000000001,22637,1693,36,7,1.4
0.077,0.112,,0.08933333333333333,0.079,22638,1693,36,7,1.4
,0.194,,0.135,0.093,22639,1628,33,7,26.577
0.075,0.084,0.225,0.078,0.148,22640,1628,33,7,26.577
0.037,0.1,0.179,0.083,0.064,22641,1628,33,7,26.577
0.043000000000000003,0.085,,0.068,0.073,22642,1628,33,7,26.577
,0.458,,0.392,0.364,22643,1733,33,39,3.1
0.264,0.27,0.424,0.195,0.34700000000000003,22644,1733,33,39,3.1
0.133,0.304,0.437,0.23500000000000001,0.196,22645,1733,33,39,3.1
0.184,0.20500000000000002,,0.17333333333333334,0.187,22646,1733,33,39,3.1
,0.133,,0.12,0.097,22651,1626,33,0,3.8
0.068,0.062,0.116,0.08600000000000001,0.111,22652,1626,33,0,3.8
0.024,0.075,0.10300000000000001,0.069,0.057,22653,1626,33,0,3.8
0.031,0.059000000000000004,,0.062,0.062,22654,1626,33,0,3.8
,0.061,,0.067,0.058,22655,1689,36,7,0.5
0.042,0.034,0.067,0.042,0.054,22656,1689,36,7,0.5
0.023,0.04,0.082,0.049,0.036000000000000004,22657,1689,36,7,0.5
0.025,0.039,,0.04800000000000001,0.042,22658,1689,36,7,0.5
,0.012,,0.012,0.008,22659,2145,36,37,1.3
0.003,0.004,0.011,0.004,0.011,22660,2145,36,37,1.3
-0.001,0.007,0.008,0.009000000000000001,0.007,22661,2145,36,37,1.3
0.003,0.006,,0.005666666666666667,0.006,22662,2145,36,37,1.3
,0.241,,0.211,0.163,22663,1695,33,7,4.7
0.111,0.122,0.224,0.088,0.181,22664,1695,33,7,4.7
0.051000000000000004,0.131,0.198,0.134,0.10200000000000001,22665,1695,33,7,4.7
0.07,0.107,,0.09200000000000001,0.098,22666,1695,33,7,4.7
,0.404,,0.431,0.256,22667,1885,33,36,5.5
0.23500000000000001,0.259,0.467,0.265,0.342,22668,1885,33,36,5.5
0.10200000000000001,0.261,0.378,0.331,0.23800000000000002,22669,1885,33,36,5.5
0.17200000000000001,0.221,,0.223,0.244,22670,1885,33,36,5.5
0.004,0.007,,0.004,0.005,22671,1718,36,7,1.0
,0.057,,0.054,0.03,22672,1655,33,7,25.2
0.023,0.026000000000000002,0.065,0.035,0.051000000000000004,22673,1655,33,7,25.2
0.011,0.032,0.054,0.034,0.028,22674,1655,33,7,25.2
0.014,0.028,,0.032,0.03,22675,1655,33,7,25.2
,0.061,,0.059000000000000004,0.04,22676,1679,36,7,1.4
0.038,0.035,0.069,0.032,0.061,22677,1679,36,7,1.4
