,ndvi_4_month,ndvi_5_month,ndvi_6_month,ndvi_7_month,ndvi_8_month,elevation_contour,class,soil_name_Аллювиальные луговые тугайных лесов и кустарников,soil_name_Горно-долинные каштановые и темно-каштановые,"soil_name_Горно-долинные светло-каштановые, местами в сочетании с лугово-светло-каштановыми слабозасоленными",soil_name_Горные светло-каштановые,soil_name_Комплекс лугово-сероземных и сероземно-луговых солончаковатых (25-30%) и солонцеватых (25-30%),"soil_name_Комплекс сероземно-луговых и луговых (сазовых) солончаковатых (15-30%) и солонцеватых (15-30%), местами вторично засоленных",soil_name_Лугово-сероземные в сочетании с сероземами северными (малокарбонатными) обыкновенными,soil_name_Луговые и лугово-болотные,"soil_name_Сероземно-луговые, местами солончаковатые",soil_name_Сероземы северные (малокарбонатные) обыкновенные,soil_name_Сероземы северные (малокарбонатные) светлые вторично засоленные и заболоченные,"soil_name_Сероземы северные (малокарбонатные) светлые, местами слабо- и среднесолончаковатые",district_name_Chui district,district_name_Kemin district,district_name_Moskva district,district_name_Panfilov district,district_name_Sokuluk district,district_name_Yssyk-Ata district,district_name_Zhayil district
490,0.006000000000000002,0.16875,0.08725,0.3665,0.40549999999999997,608,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
492,-0.005499999999999998,-0.0014999999999999944,0.21450000000000002,0.24824999999999997,0.18450000000000003,608,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
493,-0.005750000000000002,-0.010500000000000002,0.06225,0.22349999999999998,0.30400000000000005,609,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
495,-0.00775,0.003250000000000003,0.0615,0.1625,0.168,609,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
496,0.02875,0.23224999999999998,0.10475000000000001,-0.028249999999999997,-0.026750000000000003,769,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
498,-0.005000000000000001,0.0027500000000000007,0.04475,0.11950000000000001,0.12225000000000001,769,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
499,0.055249999999999994,0.37725,0.21650000000000003,-0.013750000000000005,-0.037250000000000005,730,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
501,-0.0030000000000000027,0.20125,0.23500000000000004,-0.013249999999999998,-0.03275,730,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
502,0.05124999999999999,0.236,0.108,0.03550000000000002,0.013499999999999998,658,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
504,0.030250000000000003,0.1545,0.09025000000000001,0.038,0.0020000000000000018,658,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
505,0.20975000000000002,0.3585,0.08675000000000001,-0.02149999999999999,-0.029250000000000012,654,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
507,-0.0125,-0.013750000000000002,0.04475,0.16874999999999998,0.185,654,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
508,0.015999999999999997,0.10124999999999999,0.089,0.18425000000000002,0.24225000000000002,654,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
510,0.04725,0.1985,0.079,0.038000000000000006,0.008999999999999998,654,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
511,-0.0054999999999999945,0.18575,0.15925,0.15050000000000002,0.15250000000000002,667,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
513,0.032,0.237,0.0685,0.243,0.1845,667,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
514,-0.013000000000000005,-0.026749999999999996,0.011500000000000003,0.1165,0.31525000000000003,655,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
516,-0.005250000000000001,0.015499999999999996,0.02175,0.13075,0.19774999999999998,655,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
517,-0.012249999999999997,0.046750000000000014,0.15500000000000003,0.26549999999999996,0.274,671,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
519,-0.004,0.015999999999999993,0.04475,0.1415,0.1515,671,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
520,-0.023500000000000004,0.09899999999999999,0.221,0.30625,0.322,669,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
522,0.046,0.1975,0.12,0.044750000000000005,0.0037500000000000033,669,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
523,0.1905,0.39775,0.13524999999999998,-0.01149999999999999,-0.033,664,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
525,0.0005000000000000004,0.212,0.15075,0.009500000000000001,-0.007500000000000007,664,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
526,0.26525000000000004,0.5775,0.10600000000000001,0.29975,0.3315,1273,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
528,0.012000000000000002,0.26675,0.27799999999999997,0.17775,0.07100000000000001,1273,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
529,0.048,0.299,0.308,-0.0015000000000000013,-0.03075,1221,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
531,0.01675,0.11075000000000002,0.1155,0.012000000000000004,-0.018500000000000003,1221,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
532,0.03875,0.40475,0.4285,0.047749999999999994,-0.029500000000000005,1275,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
534,0.0014999999999999979,0.12975,0.2825,0.13325,-0.010000000000000009,1275,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
535,0.11550000000000002,0.261,0.207,0.014249999999999995,-0.015,1146,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
537,0.017750000000000002,0.1395,0.08175,0.15275,0.10175000000000001,1146,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
538,0.095,0.5295,0.18025000000000002,0.23074999999999998,0.16225,1216,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
540,0.014250000000000002,0.18625,0.2455,0.0715,-0.0205,1216,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
541,0.1265,0.533,0.45999999999999996,0.0072500000000000064,-0.040249999999999994,1216,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
543,0.024,0.1575,0.17625000000000002,0.035,-0.0255,1216,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
544,0.30925,0.44125000000000003,0.33475,0.40775,0.32825000000000004,1144,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
546,0.028499999999999998,0.198,0.153,0.21825,0.14425,1144,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
547,0.06325,0.15025,0.08174999999999999,-0.006249999999999992,-0.014999999999999996,1170,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
549,0.14325,0.40675,0.305,0.0007500000000000007,-0.032,1150,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
551,-0.0002500000000000002,0.131,0.18900000000000003,0.06999999999999999,-0.010499999999999999,1150,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
552,0.2355,0.5327500000000001,0.04650000000000001,0.08675,0.025250000000000015,1141,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
554,-0.011,0.07250000000000001,0.21875,0.088,-0.0195,1141,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
555,-0.016,0.24475000000000002,0.3165,0.04574999999999999,-0.0037500000000000033,1184,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
557,-0.014000000000000002,0.05199999999999999,0.24,0.09575,-0.021999999999999995,1184,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
558,-0.013749999999999998,0.11775000000000001,0.0285,-0.024750000000000005,-0.03125,673,5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
560,0.01175,0.1365,0.14800000000000002,0.05925,0.004749999999999997,1253,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
562,-0.0025000000000000005,0.007249999999999999,0.0795,0.06425,0.002749999999999999,1253,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
563,-0.009999999999999998,0.362,0.06475,-0.045000000000000005,-0.04825,654,5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
565,-0.01575,0.0925,0.06675,-0.027999999999999997,-0.03575,654,5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
566,0.0325,0.06024999999999999,-0.011750000000000003,-0.026250000000000002,-0.03275,684,5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
568,0.026,0.193,0.08275000000000002,-0.024750000000000005,-0.03,629,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
570,0.012000000000000002,0.0315,-0.005250000000000003,-0.012749999999999997,-0.016749999999999998,676,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
572,-0.008749999999999999,0.10500000000000001,0.03900000000000001,0.000499999999999997,-0.013000000000000001,637,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
574,0.019750000000000004,0.09825000000000002,0.005500000000000001,-0.006499999999999999,-0.007749999999999999,637,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
575,0.0465,0.29250000000000004,0.2735,0.09,0.03425000000000002,620,6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
577,0.14125000000000001,0.22475000000000003,0.11875000000000001,0.005000000000000001,-0.0030000000000000027,620,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
578,-0.004499999999999997,0.13974999999999999,0.16025,0.11574999999999999,0.0024999999999999988,677,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
580,-0.004749999999999999,0.0012499999999999994,0.10625,0.16899999999999998,0.1405,677,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
581,0.022999999999999996,0.08424999999999999,-0.010999999999999996,-0.026249999999999996,-0.03475,663,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
583,0.41325,0.42575,0.18925,-0.033999999999999996,-0.03725,625,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
585,-0.0014999999999999996,0.05925,0.24325,0.23399999999999999,0.13625,625,6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
586,0.002250000000000002,0.33475,0.19,0.06299999999999999,0.012000000000000004,664,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
588,-0.00925,-0.011999999999999997,0.0885,0.156,0.15225,664,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
589,0.18625,0.16125000000000003,0.08800000000000001,0.11075,0.11175,623,6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
591,0.00875,0.1005,0.28150000000000003,0.22050000000000003,-0.0005000000000000004,623,6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
592,0.39775,0.378,0.31,0.164,0.36525,664,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
594,-0.004750000000000001,0.034249999999999996,0.142,0.22575000000000003,0.21725000000000003,664,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
595,0.0007499999999999989,0.00425,0.07875000000000001,0.19025000000000003,0.2445,618,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
597,0.0465,0.12125,0.04375,-0.014249999999999997,-0.012750000000000003,618,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
598,0.2725,0.31575,0.09125,0.012499999999999997,-0.023499999999999997,672,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
600,-0.0025000000000000022,-0.005249999999999998,0.09875,0.20375000000000001,0.19425,672,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
601,0.48499999999999993,0.45975,0.16675,0.00775,-0.024000000000000004,628,6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
603,0.16825,0.26375000000000004,0.213,0.004749999999999997,-0.015750000000000004,628,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
604,0.005750000000000002,0.02825,0.08975,0.27075000000000005,0.3365,621,6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
606,0.0045000000000000005,0.0035000000000000014,0.22400000000000003,0.23375,0.12075000000000001,621,6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
607,0.006000000000000002,0.019249999999999996,-0.004250000000000004,-0.009499999999999998,0.009999999999999998,623,6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
609,0.011250000000000001,0.014750000000000001,0.2385,0.237,0.0405,623,6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
610,0.1525,0.283,0.07700000000000001,0.0007499999999999937,-0.015749999999999997,671,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
612,-0.012,-0.006500000000000002,0.06475,0.153,0.14225,671,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
613,0.11400000000000002,0.2515,0.07675,-0.0037499999999999964,-0.023999999999999994,674,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
615,-0.01075,-0.00875,0.09175,0.18175,0.167,674,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
616,-0.003999999999999997,0.32125,0.32125,0.279,0.08850000000000001,630,6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
618,0.07375,0.17475000000000002,0.031999999999999994,0.106,0.0915,630,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
619,0.30125,0.4555,0.3155,-0.028750000000000005,0.0005000000000000004,633,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
621,0.14600000000000002,0.26,0.17275000000000001,0.22850000000000004,0.14625,633,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
622,0.043250000000000004,0.046,0.0245,0.03475,0.005999999999999999,963,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
624,0.0005,0.02125,0.02425,0.011250000000000001,0.0,963,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
625,0.27175,0.35325,0.183,-0.026,0.002999999999999999,632,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
627,0.10775000000000001,0.20350000000000001,0.11875000000000001,0.18650000000000003,0.10300000000000001,632,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
628,0.0695,0.1125,0.042499999999999996,-0.006500000000000002,-0.010000000000000002,939,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
630,0.012999999999999998,0.07525,0.07175,0.003250000000000001,-0.0002500000000000002,939,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
631,0.005,0.012,0.04750000000000001,0.075,0.0855,635,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
633,0.00375,0.005000000000000001,0.018,0.0405,0.0385,635,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
634,0.00975,0.0335,0.035,0.010000000000000002,0.002,939,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
636,0.0014999999999999996,0.0205,0.0155,0.01125,0.013000000000000001,939,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
637,0.134,0.22849999999999998,0.09175,0.038250000000000006,-0.0085,626,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
639,0.009,0.007750000000000002,0.02075,0.06575,0.10075,626,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
640,0.17525,0.31,0.19574999999999998,0.09300000000000001,-0.006249999999999999,626,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
642,0.008749999999999999,0.025,0.0655,0.10775000000000001,0.15225,626,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
643,0.28200000000000003,0.43625,0.25475000000000003,0.09225,-0.012499999999999997,624,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
645,0.02175,0.05475000000000001,0.10225000000000001,0.16675,0.20925,624,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
646,0.009500000000000001,0.0285,0.01075,-0.0014999999999999996,-0.00225,897,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
648,0.0045000000000000005,0.00725,0.01475,0.003999999999999999,-0.0002500000000000002,897,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
649,0.362,0.495,0.06924999999999999,0.29925,0.33599999999999997,625,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
651,0.1265,0.24974999999999997,0.08575,0.155,0.10175000000000001,625,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
652,0.14125000000000001,0.2565,0.14625,0.0745,0.18225000000000002,627,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
654,0.0045000000000000005,0.028499999999999998,0.119,0.17775000000000002,0.17124999999999999,627,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
655,0.26525000000000004,0.337,0.1115,0.20450000000000002,0.234,627,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
657,-0.0025000000000000005,0.015000000000000001,0.06175,0.13075,0.17725000000000002,627,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
658,0.185,0.0995,-0.006749999999999999,-0.011500000000000002,-0.01925,628,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
660,0.07150000000000001,0.08125,0.0002500000000000002,-0.0022500000000000003,-0.012,628,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
661,0.016,0.0355,0.13725,0.25125000000000003,0.2445,634,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
663,0.0005000000000000004,0.01675,0.05525,0.11150000000000002,0.11325000000000002,634,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
664,0.08650000000000001,0.22050000000000003,0.020750000000000008,0.02175,0.0019999999999999983,629,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
666,-0.003250000000000001,0.0025000000000000005,0.052000000000000005,0.11400000000000002,0.11850000000000001,629,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
667,0.10725000000000001,0.24625000000000002,0.05999999999999999,0.042249999999999996,-0.005499999999999998,633,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
669,0.0017499999999999998,0.10325000000000001,0.10975000000000001,0.02975,-0.005499999999999998,633,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
670,0.10400000000000001,0.46375,0.21399999999999997,0.10225000000000001,-0.0165,636,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
672,0.005499999999999996,0.04375,0.13799999999999998,0.18575,0.10075,636,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
673,0.15125,0.29700000000000004,0.09525,0.075,-0.011250000000000003,633,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
675,0.0055,0.17275,0.17775,0.07024999999999999,-0.003499999999999996,633,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
676,0.05675,0.2955,0.17049999999999998,0.023249999999999993,-0.007000000000000006,742,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
678,-0.0035000000000000014,0.1105,0.1425,0.046,0.022,742,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
679,-0.0125,0.133,0.41674999999999995,0.47975,0.48825,746,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
681,-0.01375,0.0025000000000000022,0.2415,0.2655,0.26525,746,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
682,0.03025,0.40925,0.252,-0.010499999999999995,-0.0255,756,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
684,-0.015500000000000002,0.166,0.13999999999999999,0.004750000000000001,-0.015500000000000002,756,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
685,0.22375000000000003,0.31475,0.0695,0.166,0.18825000000000003,783,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
687,-0.002250000000000002,0.07750000000000001,0.1245,0.012999999999999998,-0.007500000000000003,783,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
688,-0.00625,0.007,0.05575000000000001,0.07100000000000001,0.06975,774,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
690,-0.004,-0.0002500000000000002,0.033,0.045500000000000006,0.0425,774,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
691,-0.015249999999999996,0.04000000000000001,0.19,0.2655,0.26525,738,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
693,-0.00825,0.018500000000000003,0.14,0.15925,0.08525,738,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
694,0.35,0.33799999999999997,0.118,0.04249999999999999,0.057999999999999996,701,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
696,-0.005250000000000001,0.010000000000000004,0.12025000000000001,0.14150000000000001,0.16275,701,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
697,0.02225,0.02625,0.0027500000000000007,-0.0055000000000000005,-0.004750000000000001,770,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
699,0.004750000000000001,0.01725,0.0075,0.0025,0.0014999999999999996,770,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
700,-0.002,0.014749999999999997,0.03225,0.042,0.04025,762,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
702,-0.0012499999999999994,0.020250000000000004,0.0175,0.007249999999999998,0.018500000000000003,762,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
703,0.036250000000000004,0.06175,-0.0009999999999999974,-0.007250000000000001,-0.004250000000000002,770,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
705,0.00475,0.03475,0.01775,0.002,-0.001749999999999999,770,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
706,0.0065,0.01125,0.013,0.01725,0.01625,770,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
708,0.004,0.024000000000000004,0.00875,0.004750000000000001,0.016,770,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
709,0.023,0.05700000000000001,0.019500000000000003,-0.00825,-0.00775,763,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
711,0.0105,0.034999999999999996,0.01275,0.0017500000000000007,-0.00475,763,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
712,0.16925,0.20625000000000002,0.037,-0.025750000000000006,-0.021750000000000002,778,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
714,0.0,0.0005000000000000039,0.07650000000000001,0.0995,0.07800000000000001,778,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
715,-0.013999999999999995,0.23424999999999999,0.16975,0.0685,0.0755,760,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
717,-0.021249999999999998,0.00375,0.16225,0.17725,0.10075,760,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
718,-0.026500000000000003,0.20825000000000002,0.28,0.267,0.34525,754,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
720,-0.014249999999999997,-0.005499999999999998,0.041,0.10525000000000001,0.14225000000000002,754,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
721,-0.015750000000000007,0.07875000000000001,0.16775,0.287,0.30725,756,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
723,-0.010500000000000002,0.20825000000000002,0.198,0.028,-0.022,756,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
724,0.23825000000000002,0.25325000000000003,0.07025,-0.020499999999999997,-0.02725,767,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
726,-0.0029999999999999975,0.0002499999999999985,0.085,0.017749999999999995,0.006749999999999996,767,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
727,0.045749999999999985,0.48075,0.27699999999999997,-0.04025000000000001,-0.04175,756,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
729,-0.008999999999999998,0.21425,0.236,-0.022000000000000006,-0.04125,756,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
730,0.03050000000000001,0.3105,0.17825000000000002,-0.026499999999999996,-0.0375,757,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
732,-0.014499999999999999,0.137,0.2075,0.0435,-0.026749999999999996,757,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
733,-0.0015000000000000013,0.028749999999999994,0.07700000000000001,0.187,0.18325,669,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
735,-0.004,0.00875,0.037000000000000005,0.09075000000000001,0.09150000000000001,669,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
736,0.05025,0.0475,0.22000000000000003,0.347,0.331,726,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
738,0.09,0.20025,0.1265,0.006499999999999999,0.009000000000000005,726,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
739,-0.026000000000000002,0.01625,0.17700000000000002,0.3905,0.482,793,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
741,0.052750000000000005,0.21475000000000002,0.11225000000000002,0.0005000000000000004,-0.02525,793,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
743,-0.01625,0.097,0.24974999999999997,0.3045,0.44075,733,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
745,-0.013,0.006500000000000002,0.1365,0.18949999999999997,0.20049999999999998,733,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
